performance_id,campaign_id,date,platform,impressions,clicks,click_through_rate,views,view_rate,spend,cost_per_click,cost_per_thousand_impressions,conversions,conversion_rate,signups,subscriptions,revenue_generated
PERF0000008770,CMP000043,2025-04-27,Facebook,13598,176,1.29,0,0,349.72,1.99,25.72,15,8.52,2,1,11.48
PERF0000008771,CMP000074,2024-09-22,Twitter,74198,2213,2.98,0,0,2141.95,0.97,28.87,43,1.94,43,22,420.68
PERF0000008772,CMP000040,2024-12-01,TikTok,253944,1800,0.71,0,0,8820.54,4.9,34.73,62,3.44,62,31,347.8
PERF0000008773,CMP000013,2025-06-08,LinkedIn,402925,7469,1.85,0,0,17236.63,2.31,42.78,108,1.45,18,11,131.83
PERF0000008774,CMP000054,2024-11-28,Facebook,895513,16343,1.82,501108,55.96,76974.29,4.71,85.96,926,5.67,187,132,2717.57
PERF0000008775,CMP000064,2025-03-31,Programmatic,248622,1700,0.68,0,0,1081.11,0.64,4.35,105,6.18,11,8,178.46
PERF0000008776,CMP000084,2024-11-22,Instagram,10564,302,2.86,0,0,766.69,2.54,72.58,13,4.3,1,0,0.0
PERF0000008777,CMP000050,2024-11-07,Twitter,230377,6531,2.83,0,0,7691.21,1.18,33.39,254,3.89,58,30,440.2
PERF0000008778,CMP000079,2024-11-02,Twitter,290044,6198,2.14,0,0,25105.57,4.05,86.56,408,6.58,42,21,424.43
PERF0000008779,CMP000055,2025-01-30,Programmatic,421646,5558,1.32,0,0,16196.63,2.91,38.41,372,6.69,50,34,410.27
PERF0000008780,CMP000059,2025-02-06,Programmatic,413074,9135,2.21,0,0,30862.11,3.38,74.71,598,6.55,148,78,1079.79
PERF0000008781,CMP000067,2025-01-09,YouTube,435611,10008,2.3,192708,44.24,28290.21,2.83,64.94,561,5.61,114,81,1262.45
PERF0000008782,CMP000030,2024-08-31,Instagram,393090,11417,2.9,290336,73.86,17528.87,1.54,44.59,666,5.83,128,108,2421.93
PERF0000008783,CMP000025,2024-08-04,Facebook,805305,16213,2.01,480581,59.68,79631.02,4.91,98.88,1004,6.19,234,190,1920.83
PERF0000008784,CMP000092,2024-11-06,LinkedIn,102745,2768,2.69,0,0,2585.54,0.93,25.16,252,9.1,49,36,465.74
PERF0000008785,CMP000070,2025-04-23,Instagram,45340,1137,2.51,27357,60.34,2950.52,2.6,65.08,28,2.46,28,14,155.73
PERF0000008786,CMP000099,2025-02-11,Instagram,213193,6172,2.9,0,0,19459.36,3.15,91.28,264,4.28,264,109,2431.86
PERF0000008787,CMP000008,2024-08-13,Google Ads,475636,12893,2.71,0,0,59104.0,4.58,124.26,1173,9.1,140,75,1512.66
PERF0000008788,CMP000018,2024-11-03,TikTok,336427,9508,2.83,0,0,22015.4,2.32,65.44,273,2.87,30,21,255.76
PERF0000008789,CMP000074,2024-10-04,Twitter,312444,6060,1.94,0,0,22179.82,3.66,70.99,494,8.15,494,296,2854.54
PERF0000008790,CMP000026,2024-11-17,Instagram,412377,2806,0.68,0,0,3316.29,1.18,8.04,80,2.85,17,13,271.42
PERF0000008791,CMP000006,2024-12-03,TikTok,432731,2588,0.6,0,0,1956.19,0.76,4.52,100,3.86,16,9,108.55
PERF0000008792,CMP000016,2024-12-06,YouTube,11318,218,1.93,6808,60.15,920.9,4.22,81.37,4,1.83,4,1,22.74
PERF0000008793,CMP000025,2024-08-23,YouTube,695529,8348,1.2,485463,69.8,15814.31,1.89,22.74,211,2.53,45,28,623.93
PERF0000008794,CMP000071,2025-05-29,Instagram,874134,18866,2.16,317275,36.3,88156.0,4.67,100.85,1826,9.68,306,239,3102.81
PERF0000008795,CMP000071,2025-05-17,LinkedIn,743943,27285,3.67,518591,69.71,107816.64,3.95,144.93,2124,7.78,365,269,5106.63
PERF0000008796,CMP000028,2025-06-27,YouTube,214057,5625,2.63,0,0,9894.44,1.76,46.22,180,3.2,40,27,335.62
PERF0000008797,CMP000060,2024-10-02,Programmatic,199270,3083,1.55,0,0,10362.71,3.36,52.0,73,2.37,10,5,85.82
PERF0000008798,CMP000077,2025-01-14,LinkedIn,33715,402,1.19,0,0,635.95,1.58,18.86,6,1.49,1,0,0.0
PERF0000008799,CMP000059,2025-02-10,Google Ads,146911,3533,2.4,0,0,9299.59,2.63,63.3,169,4.78,28,24,403.39
PERF0000008800,CMP000026,2024-11-16,Programmatic,495958,4110,0.83,0,0,20514.11,4.99,41.36,281,6.84,53,38,667.98
PERF0000008801,CMP000057,2025-03-13,Instagram,258908,3960,1.53,0,0,11673.5,2.95,45.09,372,9.39,88,47,697.78
PERF0000008802,CMP000019,2024-09-02,Programmatic,137478,4106,2.99,0,0,20389.12,4.97,148.31,157,3.82,17,11,223.75
PERF0000008803,CMP000063,2024-11-21,TikTok,74491,1053,1.41,0,0,735.9,0.7,9.88,63,5.98,11,8,133.14
PERF0000008804,CMP000072,2024-09-03,Facebook,40233,775,1.93,0,0,3447.74,4.45,85.69,64,8.26,9,6,136.17
PERF0000008805,CMP000044,2025-03-11,YouTube,467876,3262,0.7,0,0,3798.4,1.16,8.12,307,9.41,307,149,2341.66
PERF0000008806,CMP000056,2025-03-15,LinkedIn,454298,8743,1.92,0,0,27816.18,3.18,61.23,378,4.32,44,35,343.88
PERF0000008807,CMP000020,2025-06-18,Instagram,467658,7420,1.59,0,0,13432.07,1.81,28.72,296,3.99,296,182,4040.65
PERF0000008808,CMP000052,2025-01-13,Google Ads,90340,1708,1.89,0,0,5634.43,3.3,62.37,80,4.68,19,15,201.41
PERF0000008809,CMP000048,2025-03-17,Facebook,457272,3569,0.78,0,0,13569.21,3.8,29.67,282,7.9,46,33,534.77
PERF0000008810,CMP000074,2024-09-30,Instagram,53950,1578,2.92,0,0,3915.13,2.48,72.57,99,6.27,99,43,640.08
PERF0000008811,CMP000049,2025-02-09,Instagram,374807,7557,2.02,0,0,36796.92,4.87,98.18,374,4.95,53,26,353.0
PERF0000008812,CMP000036,2024-12-10,TikTok,120497,2813,2.33,0,0,11200.53,3.98,92.95,104,3.7,16,9,119.43
PERF0000008813,CMP000098,2025-02-24,Programmatic,308334,1636,0.53,0,0,4917.29,3.01,15.95,147,8.99,36,31,705.42
PERF0000008814,CMP000055,2025-02-03,YouTube,274226,6565,2.39,0,0,23111.06,3.52,84.28,492,7.49,75,54,809.8
PERF0000008815,CMP000063,2024-11-08,Twitter,234383,5286,2.26,0,0,12081.01,2.29,51.54,386,7.3,49,35,603.83
PERF0000008816,CMP000072,2024-08-20,LinkedIn,401815,4517,1.12,0,0,6652.34,1.47,16.56,340,7.53,94,50,1090.68
PERF0000008817,CMP000068,2025-05-23,Instagram,379525,5736,1.51,0,0,9545.95,1.66,25.15,473,8.25,124,108,1051.33
PERF0000008818,CMP000027,2025-03-01,LinkedIn,424255,6952,1.64,0,0,16550.99,2.38,39.01,355,5.11,47,35,326.26
PERF0000008819,CMP000030,2024-09-02,Facebook,657666,12782,1.94,212185,32.26,9254.93,0.72,14.07,1222,9.56,316,267,3582.68
PERF0000008820,CMP000010,2024-12-29,LinkedIn,76004,916,1.21,0,0,1682.69,1.84,22.14,86,9.39,8,6,105.79
PERF0000008821,CMP000030,2024-08-25,Instagram,929928,14134,1.52,492102,52.92,26308.58,1.86,28.29,1176,8.32,170,108,2319.29
PERF0000008822,CMP000054,2024-12-03,Google Ads,344254,12333,3.58,113913,33.09,14078.7,1.14,40.9,347,2.81,38,25,423.66
PERF0000008823,CMP000023,2025-05-25,TikTok,210918,2111,1.0,0,0,9626.31,4.56,45.64,197,9.33,33,19,216.64
PERF0000008824,CMP000051,2024-08-27,Facebook,493750,13255,2.68,0,0,54841.28,4.14,111.07,1304,9.84,250,125,1328.78
PERF0000008825,CMP000085,2025-03-05,Facebook,305103,1556,0.51,0,0,1073.09,0.69,3.52,136,8.74,21,14,269.38
PERF0000008826,CMP000039,2025-05-22,Google Ads,191121,1372,0.72,0,0,2987.32,2.18,15.63,48,3.5,48,31,498.84
PERF0000008827,CMP000048,2025-03-06,Facebook,470801,4530,0.96,0,0,17478.85,3.86,37.13,353,7.79,81,46,714.44
PERF0000008828,CMP000042,2025-02-25,Facebook,342621,2336,0.68,0,0,2282.27,0.98,6.66,131,5.61,131,57,1124.58
PERF0000008829,CMP000052,2025-01-07,Programmatic,104343,2792,2.68,0,0,4280.33,1.53,41.02,163,5.84,19,12,202.68
PERF0000008830,CMP000034,2025-05-15,Instagram,277823,4107,1.48,0,0,10836.23,2.64,39.0,84,2.05,18,9,105.34
PERF0000008831,CMP000025,2024-08-23,LinkedIn,597704,9537,1.6,412933,69.09,23926.24,2.51,40.03,723,7.58,81,63,1258.82
PERF0000008832,CMP000073,2024-10-31,Google Ads,265992,5564,2.09,0,0,10524.87,1.89,39.57,134,2.41,14,12,130.19
PERF0000008833,CMP000012,2025-02-07,Programmatic,248115,3424,1.38,0,0,2232.94,0.65,9.0,153,4.47,40,22,338.56
PERF0000008834,CMP000051,2024-09-14,TikTok,422308,9735,2.31,0,0,10303.93,1.06,24.4,242,2.49,54,40,761.32
PERF0000008835,CMP000070,2025-05-02,LinkedIn,859329,37013,4.31,260309,30.29,60326.5,1.63,70.2,1699,4.59,1699,870,14685.28
PERF0000008836,CMP000064,2025-03-05,TikTok,66083,504,0.76,0,0,1086.45,2.16,16.44,19,3.77,2,1,22.89
PERF0000008837,CMP000051,2024-09-23,TikTok,97689,2167,2.22,0,0,2275.47,1.05,23.29,184,8.49,27,16,296.66
PERF0000008838,CMP000011,2024-08-19,Google Ads,719183,26402,3.67,516713,71.85,51148.47,1.94,71.12,1609,6.09,287,194,3870.46
PERF0000008839,CMP000054,2024-12-02,YouTube,579040,24452,4.22,221915,38.32,16119.17,0.66,27.84,1300,5.32,329,253,4348.25
PERF0000008840,CMP000020,2025-06-28,LinkedIn,293982,2495,0.85,0,0,11510.61,4.61,39.15,175,7.01,175,102,1643.47
PERF0000008841,CMP000061,2025-06-27,Twitter,50821,759,1.49,0,0,1726.84,2.28,33.98,12,1.58,12,6,77.99
PERF0000008842,CMP000085,2025-02-14,Twitter,47936,943,1.97,0,0,1958.98,2.08,40.87,28,2.97,2,1,14.76
PERF0000008843,CMP000047,2025-04-13,TikTok,555573,10710,1.93,317004,57.06,48718.6,4.55,87.69,189,1.76,52,33,747.77
PERF0000008844,CMP000040,2024-11-18,YouTube,116685,1457,1.25,0,0,7261.88,4.98,62.23,125,8.58,125,73,991.25
PERF0000008845,CMP000076,2025-02-08,TikTok,11721,88,0.75,0,0,248.74,2.83,21.22,8,9.09,8,4,69.56
PERF0000008846,CMP000072,2024-09-19,LinkedIn,481746,12805,2.66,0,0,21541.29,1.68,44.72,736,5.75,205,145,2897.38
PERF0000008847,CMP000090,2025-01-15,Twitter,480850,10393,2.16,0,0,48754.09,4.69,101.39,248,2.39,70,43,676.02
PERF0000008848,CMP000082,2025-06-14,YouTube,79557,843,1.06,0,0,3737.4,4.43,46.98,79,9.37,17,12,160.52
PERF0000008849,CMP000080,2025-01-24,Twitter,49047,363,0.74,0,0,1425.18,3.93,29.06,26,7.16,6,3,57.43
PERF0000008850,CMP000035,2025-02-25,Google Ads,12238,293,2.39,0,0,152.69,0.52,12.48,15,5.12,2,1,20.62
PERF0000008851,CMP000074,2024-09-28,Facebook,84073,494,0.59,0,0,1722.67,3.49,20.49,9,1.82,9,5,104.54
PERF0000008852,CMP000088,2025-01-23,Instagram,439591,7936,1.81,0,0,35060.82,4.42,79.76,112,1.41,18,14,180.89
PERF0000008853,CMP000077,2025-01-06,Google Ads,346737,7820,2.26,0,0,12057.65,1.54,34.77,781,9.99,205,157,2412.62
PERF0000008854,CMP000095,2024-09-07,Programmatic,395554,10353,2.62,0,0,40869.01,3.95,103.32,995,9.61,221,125,1148.98
PERF0000008855,CMP000043,2025-05-09,Facebook,349072,3151,0.9,0,0,10036.04,3.19,28.75,211,6.7,45,34,741.36
PERF0000008856,CMP000047,2025-05-06,TikTok,517934,19090,3.69,269456,52.03,55992.12,2.93,108.11,816,4.27,229,168,3496.6
PERF0000008857,CMP000035,2025-02-15,Instagram,354080,5067,1.43,0,0,23343.25,4.61,65.93,368,7.26,45,24,400.66
PERF0000008858,CMP000053,2024-12-23,Twitter,372092,10030,2.7,0,0,5260.12,0.52,14.14,614,6.12,120,65,859.39
PERF0000008859,CMP000001,2024-07-21,TikTok,238395,1692,0.71,0,0,2471.79,1.46,10.37,59,3.49,7,3,36.64
PERF0000008860,CMP000050,2024-11-13,Facebook,429454,9598,2.23,0,0,35974.71,3.75,83.77,361,3.76,38,25,561.51
PERF0000008861,CMP000016,2024-12-10,Instagram,502545,18054,3.59,283218,56.36,46245.1,2.56,92.02,1152,6.38,1152,392,5861.93
PERF0000008862,CMP000022,2025-07-01,TikTok,9856,81,0.82,0,0,187.32,2.31,19.01,7,8.64,1,0,0.0
PERF0000008863,CMP000070,2025-04-23,Twitter,367516,6006,1.63,218017,59.32,3894.42,0.65,10.6,502,8.36,502,177,3072.08
PERF0000008864,CMP000009,2025-02-16,LinkedIn,257024,7041,2.74,0,0,20366.39,2.89,79.24,160,2.27,23,15,334.59
PERF0000008865,CMP000046,2025-05-29,YouTube,360952,4476,1.24,0,0,17834.09,3.98,49.41,63,1.41,16,8,122.12
PERF0000008866,CMP000037,2024-08-23,Google Ads,271206,12049,4.44,157372,58.03,26387.56,2.19,97.3,528,4.38,528,199,2930.3
PERF0000008867,CMP000024,2025-04-07,TikTok,107034,1133,1.06,0,0,2858.74,2.52,26.71,42,3.71,8,7,104.06
PERF0000008868,CMP000066,2025-03-10,LinkedIn,495231,8741,1.77,0,0,23299.52,2.67,47.05,265,3.03,265,182,2865.98
PERF0000008869,CMP000057,2025-02-28,TikTok,232052,2218,0.96,0,0,4416.95,1.99,19.03,142,6.4,28,19,284.36
PERF0000008870,CMP000054,2024-11-07,Google Ads,363266,15811,4.35,169661,46.7,34823.64,2.2,95.86,357,2.26,45,29,472.86
PERF0000008871,CMP000044,2025-03-15,Instagram,104705,2831,2.7,0,0,8974.62,3.17,85.71,179,6.32,179,96,2138.97
PERF0000008872,CMP000067,2025-01-10,LinkedIn,155114,7210,4.65,97065,62.58,34209.72,4.74,220.55,531,7.36,135,116,1266.76
PERF0000008873,CMP000064,2025-03-13,Instagram,287556,6528,2.27,0,0,10393.76,1.59,36.15,126,1.93,17,15,303.32
PERF0000008874,CMP000059,2025-02-15,Facebook,77145,849,1.1,0,0,2085.6,2.46,27.03,35,4.12,5,2,27.86
PERF0000008875,CMP000058,2024-12-08,TikTok,310979,4488,1.44,0,0,8203.21,1.83,26.38,202,4.5,32,21,219.57
PERF0000008876,CMP000078,2025-06-01,Programmatic,467560,3549,0.76,0,0,16667.39,4.7,35.65,107,3.01,24,20,284.02
PERF0000008877,CMP000085,2025-03-07,LinkedIn,65806,1397,2.12,0,0,3775.97,2.7,57.38,47,3.36,4,2,25.03
PERF0000008878,CMP000058,2024-11-14,YouTube,445162,2926,0.66,0,0,4450.44,1.52,10.0,217,7.42,30,16,357.04
PERF0000008879,CMP000038,2025-05-22,Twitter,230256,6359,2.76,0,0,18415.83,2.9,79.98,582,9.15,115,87,896.1
PERF0000008880,CMP000025,2024-08-14,Twitter,761080,22227,2.92,313994,41.26,12545.59,0.56,16.48,630,2.83,95,84,1202.99
PERF0000008881,CMP000039,2025-05-31,LinkedIn,92606,1812,1.96,0,0,6047.76,3.34,65.31,23,1.27,23,10,95.23
PERF0000008882,CMP000098,2025-02-07,Instagram,254994,3289,1.29,0,0,11142.78,3.39,43.7,248,7.54,33,19,240.22
PERF0000008883,CMP000100,2024-09-18,Twitter,266078,6633,2.49,0,0,5765.75,0.87,21.67,509,7.67,128,76,947.65
PERF0000008884,CMP000034,2025-05-14,YouTube,482741,8929,1.85,0,0,30872.78,3.46,63.95,308,3.45,89,56,571.29
PERF0000008885,CMP000075,2025-02-15,LinkedIn,366569,7041,1.92,0,0,6044.36,0.86,16.49,255,3.62,53,33,417.42
PERF0000008886,CMP000011,2024-08-07,Facebook,511667,6691,1.31,200274,39.14,29659.47,4.43,57.97,616,9.21,159,135,1417.74
PERF0000008887,CMP000070,2025-04-19,LinkedIn,262382,12736,4.85,80677,30.75,38611.86,3.03,147.16,184,1.44,184,104,2213.53
PERF0000008888,CMP000056,2025-03-12,Facebook,107085,793,0.74,0,0,804.75,1.01,7.52,17,2.14,3,2,30.8
PERF0000008889,CMP000033,2025-03-10,LinkedIn,449647,8074,1.8,0,0,15760.82,1.95,35.05,620,7.68,620,205,3929.91
PERF0000008890,CMP000025,2024-08-05,LinkedIn,757774,11090,1.46,445212,58.75,25146.17,2.27,33.18,316,2.85,79,40,381.29
PERF0000008891,CMP000056,2025-03-20,Twitter,277875,5881,2.12,0,0,6958.21,1.18,25.04,180,3.06,46,23,464.62
PERF0000008892,CMP000050,2024-10-26,TikTok,483399,8832,1.83,0,0,26412.37,2.99,54.64,838,9.49,143,104,1900.72
PERF0000008893,CMP000012,2025-02-12,LinkedIn,360585,9380,2.6,0,0,27983.77,2.98,77.61,592,6.31,68,53,899.55
PERF0000008894,CMP000089,2024-11-28,Instagram,38037,353,0.93,0,0,219.63,0.62,5.77,27,7.65,2,1,18.58
PERF0000008895,CMP000028,2025-06-22,LinkedIn,433390,12643,2.92,0,0,43648.06,3.45,100.71,560,4.43,102,76,1111.83
PERF0000008896,CMP000050,2024-10-30,TikTok,99354,575,0.58,0,0,2696.24,4.69,27.14,22,3.83,5,2,30.57
PERF0000008897,CMP000041,2024-10-31,TikTok,155645,2418,1.55,0,0,4703.34,1.95,30.22,186,7.69,32,16,300.14
PERF0000008898,CMP000100,2024-08-27,Twitter,471285,8776,1.86,0,0,28710.52,3.27,60.92,614,7.0,111,90,1468.55
PERF0000008899,CMP000039,2025-05-22,Facebook,470112,5648,1.2,0,0,5701.73,1.01,12.13,324,5.74,324,214,1978.29
PERF0000008900,CMP000024,2025-04-10,Programmatic,120489,2539,2.11,0,0,4407.55,1.74,36.58,154,6.07,31,25,228.89
PERF0000008901,CMP000006,2024-12-06,YouTube,269212,5542,2.06,0,0,9262.6,1.67,34.41,462,8.34,99,88,1794.59
PERF0000008902,CMP000002,2024-09-15,Facebook,493983,6395,1.29,0,0,24108.42,3.77,48.8,153,2.39,17,12,158.58
PERF0000008903,CMP000089,2024-12-07,Instagram,115530,2522,2.18,0,0,12085.28,4.79,104.61,132,5.23,36,25,325.56
PERF0000008904,CMP000091,2024-12-20,Twitter,103404,1207,1.17,0,0,4204.39,3.48,40.66,81,6.71,10,8,179.08
PERF0000008905,CMP000084,2024-11-08,Google Ads,82096,1919,2.34,0,0,4176.68,2.18,50.88,104,5.42,24,15,230.91
PERF0000008906,CMP000021,2024-07-27,Google Ads,163412,4457,2.73,0,0,10436.01,2.34,63.86,162,3.63,162,101,1763.99
PERF0000008907,CMP000032,2025-05-06,Twitter,62075,894,1.44,0,0,3656.66,4.09,58.91,58,6.49,11,6,95.42
PERF0000008908,CMP000004,2024-11-28,Facebook,372036,6624,1.78,0,0,17168.64,2.59,46.15,159,2.4,23,17,379.72
PERF0000008909,CMP000088,2025-01-04,Programmatic,300137,8207,2.73,0,0,5924.24,0.72,19.74,378,4.61,68,42,533.72
PERF0000008910,CMP000072,2024-08-31,YouTube,21790,243,1.12,0,0,589.0,2.42,27.03,21,8.64,5,3,28.0
PERF0000008911,CMP000007,2024-09-30,Google Ads,32252,664,2.06,0,0,963.49,1.45,29.87,27,4.07,6,4,63.87
PERF0000008912,CMP000078,2025-06-17,Instagram,221661,3904,1.76,0,0,16859.56,4.32,76.06,174,4.46,52,45,888.78
PERF0000008913,CMP000100,2024-09-09,TikTok,147440,1140,0.77,0,0,1221.69,1.07,8.29,35,3.07,5,2,22.73
PERF0000008914,CMP000071,2025-06-04,LinkedIn,641710,7011,1.09,370913,57.8,19213.89,2.74,29.94,269,3.84,71,58,953.05
PERF0000008915,CMP000063,2024-11-11,Twitter,316262,8306,2.63,0,0,33463.75,4.03,105.81,300,3.61,78,69,788.61
PERF0000008916,CMP000086,2024-07-30,YouTube,378103,10909,2.89,261128,69.06,26361.55,2.42,69.72,1031,9.45,1031,708,15218.19
PERF0000008917,CMP000044,2025-02-17,Programmatic,123763,1639,1.32,0,0,5225.08,3.19,42.22,72,4.39,72,31,508.72
PERF0000008918,CMP000066,2025-02-14,Google Ads,46843,1279,2.73,0,0,4713.15,3.69,100.62,79,6.18,79,49,1089.76
PERF0000008919,CMP000051,2024-09-23,LinkedIn,335003,5858,1.75,0,0,25537.43,4.36,76.23,227,3.88,53,30,277.5
PERF0000008920,CMP000096,2024-10-10,Twitter,305599,2583,0.85,0,0,10558.15,4.09,34.55,240,9.29,46,34,487.97
PERF0000008921,CMP000072,2024-08-21,Google Ads,422457,10589,2.51,0,0,48105.06,4.54,113.87,879,8.3,117,68,1325.44
PERF0000008922,CMP000013,2025-05-24,Programmatic,77315,1865,2.41,0,0,7259.28,3.89,93.89,184,9.87,54,47,628.23
PERF0000008923,CMP000044,2025-02-28,Instagram,465468,6674,1.43,0,0,7254.56,1.09,15.59,225,3.37,225,124,1429.69
PERF0000008924,CMP000089,2024-11-13,Facebook,320595,6507,2.03,0,0,32014.12,4.92,99.86,299,4.6,42,34,603.02
PERF0000008925,CMP000057,2025-03-10,TikTok,139702,3641,2.61,0,0,12631.18,3.47,90.42,189,5.19,49,27,540.24
PERF0000008926,CMP000006,2024-12-17,Twitter,25224,261,1.03,0,0,788.15,3.02,31.25,6,2.3,1,0,0.0
PERF0000008927,CMP000086,2024-08-17,Instagram,121098,4154,3.43,42470,35.07,10103.35,2.43,83.43,325,7.82,325,190,4301.06
PERF0000008928,CMP000011,2024-08-20,Google Ads,559815,14477,2.59,403787,72.13,56691.31,3.92,101.27,505,3.49,111,96,1817.36
PERF0000008929,CMP000008,2024-08-15,YouTube,314042,2672,0.85,0,0,6910.93,2.59,22.01,227,8.5,27,18,308.34
PERF0000008930,CMP000046,2025-06-19,Instagram,252464,6031,2.39,0,0,14775.92,2.45,58.53,573,9.5,57,32,571.64
PERF0000008931,CMP000040,2024-11-19,Facebook,94829,1864,1.97,0,0,8608.49,4.62,90.78,153,8.21,153,87,906.35
PERF0000008932,CMP000095,2024-08-28,Programmatic,53731,790,1.47,0,0,1271.0,1.61,23.65,74,9.37,7,4,90.04
PERF0000008933,CMP000016,2024-11-13,Google Ads,749938,20823,2.78,542511,72.34,42998.12,2.06,57.34,526,2.53,526,261,3283.12
PERF0000008934,CMP000091,2024-11-28,Instagram,237270,5526,2.33,0,0,4336.91,0.78,18.28,239,4.33,55,32,511.95
PERF0000008935,CMP000069,2024-07-21,TikTok,805335,27849,3.46,460238,57.15,134931.73,4.85,167.55,1442,5.18,331,246,3146.61
PERF0000008936,CMP000045,2025-02-01,LinkedIn,254497,5043,1.98,0,0,17996.21,3.57,70.71,361,7.16,37,24,315.69
PERF0000008937,CMP000053,2024-12-07,Twitter,370033,8612,2.33,0,0,26555.41,3.08,71.76,434,5.04,108,64,849.52
PERF0000008938,CMP000050,2024-11-15,Facebook,368200,6148,1.67,0,0,18830.39,3.06,51.14,546,8.88,106,55,1017.21
PERF0000008939,CMP000021,2024-07-11,YouTube,259474,4763,1.84,0,0,7919.65,1.66,30.52,447,9.38,447,231,4291.05
PERF0000008940,CMP000058,2024-11-18,Programmatic,45862,754,1.64,0,0,2316.88,3.07,50.52,43,5.7,7,4,63.21
PERF0000008941,CMP000069,2024-07-28,YouTube,593747,9765,1.64,294001,49.52,28903.11,2.96,48.68,177,1.81,32,20,277.94
PERF0000008942,CMP000029,2024-09-14,Instagram,259207,5399,2.08,0,0,14094.84,2.61,54.38,92,1.7,24,13,275.47
PERF0000008943,CMP000069,2024-07-17,Twitter,647081,30403,4.7,284295,43.93,41404.92,1.36,63.99,1415,4.65,168,147,2543.2
PERF0000008944,CMP000014,2025-03-08,Twitter,369369,2934,0.79,0,0,6573.17,2.24,17.8,188,6.41,52,31,315.91
PERF0000008945,CMP000021,2024-08-04,Twitter,370346,6645,1.79,0,0,33128.11,4.99,89.45,182,2.74,182,54,1199.04
PERF0000008946,CMP000077,2024-12-31,Facebook,396913,6921,1.74,0,0,34095.92,4.93,85.9,569,8.22,146,122,2295.79
PERF0000008947,CMP000078,2025-06-13,Programmatic,80163,2020,2.52,0,0,9756.15,4.83,121.7,155,7.67,24,21,204.46
PERF0000008948,CMP000092,2024-11-13,LinkedIn,251564,6686,2.66,0,0,5309.8,0.79,21.11,630,9.42,77,45,734.85
PERF0000008949,CMP000079,2024-11-03,YouTube,375807,10459,2.78,0,0,34702.62,3.32,92.34,661,6.32,147,104,1636.29
PERF0000008950,CMP000079,2024-11-19,Programmatic,415231,3913,0.94,0,0,6788.77,1.73,16.35,330,8.43,41,31,696.05
PERF0000008951,CMP000028,2025-06-12,Programmatic,484898,6503,1.34,0,0,9183.9,1.41,18.94,489,7.52,126,83,1904.74
PERF0000008952,CMP000013,2025-05-17,Programmatic,105036,1058,1.01,0,0,2157.42,2.04,20.54,50,4.73,5,2,43.56
PERF0000008953,CMP000002,2024-09-13,Twitter,78785,968,1.23,0,0,819.83,0.85,10.41,42,4.34,6,5,48.08
PERF0000008954,CMP000096,2024-10-26,Programmatic,240794,5844,2.43,0,0,24549.29,4.2,101.95,121,2.07,23,14,164.31
PERF0000008955,CMP000041,2024-11-27,Programmatic,433855,12167,2.8,0,0,34169.48,2.81,78.76,683,5.61,145,119,2320.39
PERF0000008956,CMP000038,2025-05-05,YouTube,195687,2117,1.08,0,0,8775.44,4.15,44.84,45,2.13,10,6,107.1
PERF0000008957,CMP000022,2025-07-01,Programmatic,463623,8249,1.78,0,0,37312.55,4.52,80.48,411,4.98,45,23,296.98
PERF0000008958,CMP000063,2024-11-08,Google Ads,444447,11918,2.68,0,0,10901.26,0.91,24.53,1150,9.65,232,176,2112.28
PERF0000008959,CMP000011,2024-07-28,Instagram,627854,30623,4.88,472300,75.22,79789.97,2.61,127.08,1005,3.28,151,85,1740.67
PERF0000008960,CMP000082,2025-06-19,LinkedIn,354727,7125,2.01,0,0,33204.8,4.66,93.61,510,7.16,117,72,1159.72
PERF0000008961,CMP000026,2024-11-25,LinkedIn,215927,2261,1.05,0,0,6332.46,2.8,29.33,172,7.61,20,10,228.35
PERF0000008962,CMP000054,2024-11-18,Facebook,158752,5607,3.53,102653,64.66,16221.08,2.89,102.18,335,5.97,50,44,533.64
PERF0000008963,CMP000072,2024-08-26,LinkedIn,394154,8946,2.27,0,0,37968.07,4.24,96.33,761,8.51,130,81,1677.95
PERF0000008964,CMP000020,2025-06-15,YouTube,336391,6700,1.99,0,0,11143.56,1.66,33.13,566,8.45,566,317,4690.69
PERF0000008965,CMP000013,2025-05-25,Programmatic,442359,9909,2.24,0,0,6168.84,0.62,13.95,759,7.66,194,165,3538.46
PERF0000008966,CMP000094,2025-02-04,LinkedIn,539623,25696,4.76,201880,37.41,27569.37,1.07,51.09,1757,6.84,297,155,1974.96
PERF0000008967,CMP000020,2025-06-04,Twitter,451574,12360,2.74,0,0,25308.52,2.05,56.05,387,3.13,387,248,5449.13
PERF0000008968,CMP000044,2025-02-17,Twitter,459337,8148,1.77,0,0,29147.36,3.58,63.46,458,5.62,458,256,4130.5
PERF0000008969,CMP000009,2025-03-04,Instagram,349601,4271,1.22,0,0,4889.19,1.14,13.99,124,2.9,15,7,128.06
PERF0000008970,CMP000033,2025-03-16,Google Ads,317747,5840,1.84,0,0,9092.06,1.56,28.61,177,3.03,177,60,1195.9
PERF0000008971,CMP000086,2024-07-29,LinkedIn,824203,40529,4.92,475077,57.64,127413.45,3.14,154.59,1282,3.16,1282,787,12610.78
PERF0000008972,CMP000031,2024-11-07,Twitter,307007,8473,2.76,0,0,18452.98,2.18,60.11,619,7.31,105,72,728.03
